,Course,Education Level,Institutions,Year,GE (%)
1729,SARJANA MUDA TEKNOLOGI KEJURUTERAAN ELEKTRONIK DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TEKNIKAL MALAYSIA MELAKA,2022,97.8
1730,IJAZAH SARJANA MUDA KEJURUTERAAN AWAM DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,97.7
1731,IJAZAH SARJANA MUDA KEUSAHAWANAN (HOSPITALITI) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA KELANTAN,2022,97.7
1732,IJAZAH SARJANA MUDA PRODUKSI DAN KESIHATAN HAIWAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SULTAN ZAINAL ABIDIN,2022,97.7
1733,SARJANA MUDA KEJURUTERAAN (PETROLEUM),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,97.7
1734,SARJANA MUDA SAINS KOMPUTER (KEJURUTERAAN PERISIAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA TERENGGANU,2022,97.7
1735,BACELOR PENDIDIKAN BAHASA MELAYU,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,97.6
1736,BACELOR SAINS HORTIKULTUR,Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,97.6
1737,"DIPLOMA PROFESIONAL KESELAMATAN, KESIHATAN DAN PERSEKITARAN",Diploma,UNIVERSITI MALAYSIA PAHANG,2022,97.6
1738,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (MIKROBIOLOGI),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,97.6
1739,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN ELEKTRONIK (TELEKOMUNIKASI) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TEKNIKAL MALAYSIA MELAKA,2022,97.6
1740,IJAZAH SARJANA MUDA TEKNOLOGI KEJURUTERAAN MEKANIKAL (AUTOMOTIF) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,97.6
1741,SARJANA MUDA PENGURUSAN PERTAHANAN DAN KESELAMATAN,Ijazah pertama,UNIVERSITI PERTAHANAN NASIONAL MALAYSIA,2022,97.6
1742,SARJANA MUDA SAINS (PENTADBIRAN DAN PEMBANGUNAN TANAH),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,97.6
1743,SARJANA SAINS,Sarjana,UNIVERSITI TEKNOLOGI MALAYSIA,2022,97.6
1744,SARJANA SAINS (PENGURUSAN KESELAMATAN DAN KESIHATAN PEKERJAAN),Sarjana,UNIVERSITI UTARA MALAYSIA,2022,97.6
1745,IJAZAH SARJANA MUDA PERNIAGAAN (KEPUJIAN) (KEUSAHAWANAN KEJURUTERAAN),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,97.5
1746,SARJANA MUDA PENDIDIKAN AWAL KANAK-KANAK,Ijazah pertama,UNIVERSITI MALAYA,2022,97.5
1747,DIPLOMA PERIKANAN,Diploma,UNIVERSITI PUTRA MALAYSIA,2022,97.4
1748,IJAZAH SARJANA MUDA SAINS SOSIAL DENGAN KEPUJIAN (KAJIAN KHIDMAT SOSIAL),Ijazah pertama,UNIVERSITI MALAYSIA SARAWAK,2022,97.4
1749,IJAZAH SARJANA MUDA SENI GUNAAN DAN SENI REKA (KEPUJIAN),Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,97.4
1750,IJAZAH SARJANA MUDA KEWANGAN DAN PERBANKAN ISLAM DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI UTARA MALAYSIA,2022,97.3
1751,IJAZAH SARJANA MUDA PENGAJIAN ISLAM DENGAN KEPUJIAN (PENGAJIAN AL-QURAN DAN AL-SUNNAH),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,97.3
1752,SARJANA MUDA (KEPUJIAN) KEJURUTERAAN MEKATRONIK,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,97.3
1753,DIPLOMA TEKNOLOGI MAKLUMAT DAN KOMUNIKASI,Diploma,UNIVERSITI TEKNIKAL MALAYSIA MELAKA,2022,97.2
1754,IJAZAH SARJANA MUDA KEJURUTERAAN DENGAN KEPUJIAN (KEJURUTERAAN KIMIA),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,97.2
1755,IJAZAH SARJANA MUDA KEWANGAN ANTARABANGSA (PERBANKAN ANTARABANGSA DAN LUAR PESISIR) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,97.2
1756,IJAZAH SARJANA MUDA PENDIDIKAN (PENGURUSAN PENDIDIKAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,97.2
1757,IJAZAH SARJANA MUDA PERNIAGAAN ANTARABANGSA (KEWANGAN ANTARABANGSA) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,97.2
1758,SARJANA MUDA KEJURUTERAAN (AWAM),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,97.2
1759,SARJANA MUDA PENGURUSAN (KEPUJIAN),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,97.2
1760,SARJANA PENDIDIKAN (PENDIDIKAN BAHASA ARAB),Sarjana,UNIVERSITI KEBANGSAAN MALAYSIA,2022,97.2
1761,DIPLOMA EKSEKUTIF PENDIDIKAN AWAL KANAK-KANAK,Diploma,UNIVERSITI MALAYA,2022,97.1
1762,DIPLOMA KEJURUTERAAN (KEJURUTERAAN KOMPUTER),Diploma,UNIVERSITI MALAYSIA PERLIS,2022,97.1
1763,DIPLOMA STATISTIK,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,97.1
1764,IJAZAH SARJANA MUDA PSIKOLOGI DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,97.1
1765,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (BIOTEKNOLOGI MAKANAN),Ijazah pertama,UNIVERSITI SAINS ISLAM MALAYSIA,2022,97.1
1766,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (FIZIK GUNAAN),Ijazah pertama,UNIVERSITI SAINS ISLAM MALAYSIA,2022,97.1
1767,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (SAINS MAKANAN DAN PEMAKANAN),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,97.1
1768,IJAZAH SARJANA MUDA SASTERA DENGAN KEPUJIAN (SENI KREATIF),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,97.1
1769,MASTER KOMUNIKASI KORPORAT,Sarjana,UNIVERSITI PUTRA MALAYSIA,2022,97.1
1770,SARJANA MUDA SASTERA (KEPUJIAN) (BAHASA INGGERIS DAN KESUSASTERAAN),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,97.1
1771,SARJANA PENDIDIKAN (PENDIDIKAN SEJARAH),Sarjana,UNIVERSITI KEBANGSAAN MALAYSIA,2022,97.1
1772,SARJANA PENDIDIKAN (PSIKOLOGI PENDIDIKAN),Sarjana,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,97.1
1773,SARJANA SAINS PENGURUSAN PROJEK PEMBINAAN BERSEPADU,Sarjana,UNIVERSITI TEKNOLOGI MARA,2022,97.1
1774,SARJANA SENIBINA,Sarjana,UNIVERSITI TEKNOLOGI MARA,2022,97.1
1775,DIPLOMA MUAMALAT,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,97
1776,"SARJANA KEJURUTERAAN KESELAMATAN, KESIHATAN DAN ALAM SEKITAR",Sarjana,UNIVERSITI MALAYA,2022,97
1777,SARJANA KOMUNIKASI MASSA,Sarjana,UNIVERSITI TEKNOLOGI MARA,2022,97
1778,SARJANA MUDA SAINS KOMPUTER DENGAN INFORMATIK MARITIM DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA TERENGGANU,2022,97
1779,SARJANA SAINS (PEMBANGUNAN SUMBER MANUSIA),Sarjana,UNIVERSITI MALAYSIA SARAWAK,2022,97
1780,DIPLOMA FARMASI,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,96.9
1781,DOKTOR FALSAFAH,PhD,UNIVERSITI TEKNIKAL MALAYSIA MELAKA,2022,96.9
1782,IJAZAH SARJANA MUDA PENDIDIKAN (REKA BENTUK DAN TEKNOLOGI) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,96.9
1783,IJAZAH SARJANA MUDA SAINS SENIBINA,Ijazah pertama,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,96.9
1784,IJAZAH SARJANA MUDA TEKNOLOGI MAKLUMAT (KOMPUTERAN PERNIAGAAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,96.9
1785,SARJANA MUDA KEJURUTERAAN AWAM DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,96.9
1786,SARJANA MUDA TEKNOLOGI (KEPUJIAN) PERSEKITARAN,Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,96.9
1787,IJAZAH SARJANA MUDA KEJURUTERAAN ELEKTRIK DAN ELEKTRONIK DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,96.8
1788,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (BIOTEKNOLOGI TUMBUHAN),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,96.8
1789,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (SAINS AKTUARI),Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,96.8
1790,IJAZAH SARJANA MUDA SAINS PEMAKANAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI KEBANGSAAN MALAYSIA,2022,96.8
1791,SARJANA EKSEKUTIF PENGURUSAN KESELAMATAN DAN KESIHATAN PEKERJAAN,Sarjana,UNIVERSITI TEKNOLOGI MALAYSIA,2022,96.8
1792,SARJANA MUDA KEJURUTERAAN KIMIA DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,96.8
1793,SARJANA MUDA KEWANGAN,Ijazah pertama,UNIVERSITI MALAYA,2022,96.8
1794,SARJANA MUDA LINGUISTIK MELAYU,Ijazah pertama,UNIVERSITI MALAYA,2022,96.8
1795,SARJANA MUDA PERUBATAN DAN SARJANA MUDA PEMBEDAHAN,Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,96.8
1796,IJAZAH SARJANA MUDA SAINS KOMPUTER (KESELAMATAN RANGKAIAN KOMPUTER) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SULTAN ZAINAL ABIDIN,2022,96.7
1797,IJAZAH SARJANA MUDA SAINS KOMPUTER (MEDIA INTERAKTIF) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TEKNIKAL MALAYSIA MELAKA,2022,96.7
1798,SARJANA MUDA SAINS (SAINS NAUTIKA DAN PENGANGKUTAN MARITIM) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA TERENGGANU,2022,96.7
1799,SARJANA SAINS,Sarjana,UNIVERSITI MALAYSIA PAHANG,2022,96.7
1800,SARJANA SAINS (KAUNSELING),Sarjana,UNIVERSITI UTARA MALAYSIA,2022,96.7
1801,"IJAZAH SARJANA MUDA FALSAFAH, UNDANG-UNDANG DAN PERNIAGAAN DENGAN KEPUJIAN",Ijazah pertama,UNIVERSITI UTARA MALAYSIA,2022,96.6
1802,IJAZAH SARJANA MUDA KEJURUTERAAN DENGAN KEPUJIAN (KEJURUTERAAN SIVIL),Ijazah pertama,UNIVERSITI MALAYSIA SARAWAK,2022,96.6
1803,IJAZAH SARJANA MUDA SAINS SUKAN (REHABILITASI SUKAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,96.6
1804,MASTER IN BUSINESS ADMINISTRATION (SUPPLY CHAIN AND LOGISTICS),Sarjana,UNIVERSITI PERTAHANAN NASIONAL MALAYSIA,2022,96.6
1805,SARJANA MUDA KERJA SOSIAL (KEPUJIAN),Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,96.6
1806,SARJANA MUDA SAINS MAKANAN (TEKNOLOGI MAKANAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA TERENGGANU,2022,96.6
1807,SARJANA MUDA SOSIO-BUDAYA MELAYU,Ijazah pertama,UNIVERSITI MALAYA,2022,96.6
1808,SARJANA MUDA TEKNOLOGI KEJURUTERAAN ELEKTRONIK (KEPUJIAN) (REKABENTUK TELEKOMUNIKASI ELEKTRONIK),Ijazah pertama,UNIVERSITI MALAYSIA PERLIS,2022,96.6
1809,DIPLOMA KEJURUTERAAN ELEKTRIK (KUASA),Diploma,UNIVERSITI TEKNOLOGI MARA,2022,96.5
1810,IJAZAH SARJANA MUDA PENGAJIAN QURAN DENGAN MULTIMEDIA DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SAINS ISLAM MALAYSIA,2022,96.5
1811,IJAZAH SARJANA MUDA SAINS MATEMATIK (KEPUJIAN),Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,96.5
1812,SARJANA MUDA PENGURUSAN PROJEK DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,96.5
1813,DIPLOMA KEJURUTERAAN AWAM,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,96.4
1814,IJAZAH SARJANA MUDA PENGAJIAN SUNNAH DENGAN PENGURUSAN MAKLUMAT DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SAINS ISLAM MALAYSIA,2022,96.4
1815,IJAZAH SARJANA MUDA PENGURUSAN TEKNOLOGI (PENGELUARAN DAN OPERASI) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,96.4
1816,IJAZAH SARJANA MUDA SAINS MAKANAN DENGAN KEPUJIAN (TEKNOLOGI MAKANAN DAN BIOPROSES),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,96.4
1817,SARJANA SAINS PERUBATAN,Sarjana,UNIVERSITI MALAYA,2022,96.4
1818,DIPLOMA KEJURUTERAAN MEKANIKAL,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,96.3
1819,IJAZAH SARJANA MUDA KEUSAHAWANAN (KEUSAHAWANAN KESIHATAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA KELANTAN,2022,96.3
1820,SARJANA MUDA KEJURUTERAAN POLIMER DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,96.3
1821,SARJANA MUDA SAINS PENGURUSAN SUKAN,Ijazah pertama,UNIVERSITI MALAYA,2022,96.3
1822,SARJANA PENGAJIAN CINA,Sarjana,UNIVERSITI MALAYA,2022,96.3
1823,SARJANA SAINS,Sarjana,UNIVERSITI KEBANGSAAN MALAYSIA,2022,96.3
1824,SARJANA SAINS (KIMIA),Sarjana,UNIVERSITI KEBANGSAAN MALAYSIA,2022,96.3
1825,SARJANA SAINS DALAM PEMBANGUNAN SUMBER MANUSIA,Sarjana,UNIVERSITI MALAYSIA SARAWAK,2022,96.3
1826,DIPLOMA SYARIAH,Diploma,UNIVERSITI SULTAN ZAINAL ABIDIN,2022,96.2
1827,IJAZAH SARJANA MUDA AUDIOLOGI (KEPUJIAN),Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,96.2
1828,IJAZAH SARJANA MUDA KEJURUTERAAN AWAM DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,96.2
1829,IJAZAH SARJANA MUDA PENDIDIKAN (MATEMATIK) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,96.2
1830,IJAZAH SARJANA MUDA PENTADBIRAN DAN HUBUNGAN KORPORAT DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SAINS ISLAM MALAYSIA,2022,96.2
1831,IJAZAH SARJANA MUDA PERAKAUNAN (SISTEM MAKLUMAT) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI UTARA MALAYSIA,2022,96.2
1832,IJAZAH SARJANA MUDA SAINS (STATISTIK INDUSTRI) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,96.2
1833,IJAZAH SARJANA MUDA SAINS SENIBINA DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA KELANTAN,2022,96.2
1834,IJAZAH SARJANA MUDA TEKNOLOGI MAKLUMAT,Ijazah pertama,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,96.2
1835,SARJANA MUDA SYARIAH (SYARIAH DAN EKONOMI),Ijazah pertama,UNIVERSITI MALAYA,2022,96.2
1836,SARJANA MUDA TEKNOLOGI KEJURUTERAAN KIMIA DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA PAHANG,2022,96.2
1837,SARJANA PENDIDIKAN BAHASA INGGERIS SEBAGAI BAHASA KEDUA,Sarjana,UNIVERSITI MALAYA,2022,96.2
1838,SARJANA PENGURUSAN PROJEK,Sarjana,UNIVERSITI MALAYA,2022,96.2
1839,DIPLOMA PASCASISWAZAH PENDIDIKAN (PENDIDIKAN ISLAM),Diploma pascasiswazah,UNIVERSITI SAINS ISLAM MALAYSIA,2022,96.1
1840,DIPLOMA SISTEM MAKLUMAT PERAKAUNAN,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,96.1
1841,IJAZAH SARJANA MUDA EKONOMI DENGAN KEPUJIAN (EKONOMI SUMBER MANUSIA),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,96.1
1842,IJAZAH SARJANA MUDA UKUR BAHAN (KEPUJIAN),Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,96.1
1843,DIPLOMA PERNIAGAANTANI,Diploma,UNIVERSITI PUTRA MALAYSIA,2022,96
1844,DIPLOMA REKA BENTUK DAN PEMBANGUNAN PERMAINAN,Diploma,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,96
1845,IJAZAH SARJANA MUDA PENDIDIKAN (SENI) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,96
1846,IJAZAH SARJANA MUDA PENDIDIKAN VOKASIONAL (MULTIMEDIA KREATIF) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,96
1847,IJAZAH SARJANA MUDA SAINS (PENGAJIAN SENI BINA) (KEPUJIAN),Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,96
1848,IJAZAH SARJANA MUDA SAINS KOMPUTER (RANGKAIAN KOMPUTER) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TEKNIKAL MALAYSIA MELAKA,2022,96
1849,SARJANA MUDA PENGURUSAN MUAMALAT,Ijazah pertama,UNIVERSITI MALAYA,2022,96
1850,SARJANA PENTADBIRAN PERNIAGAAN,Sarjana,UNIVERSITI MALAYSIA PAHANG,2022,96
1851,SARJANA PERAKAUNAN FORENSIK DAN KRIMINOLOGI KEWANGAN,Sarjana,UNIVERSITI TEKNOLOGI MARA,2022,96
1852,SARJANA SAINS TEKNOLOGI MAKLUMAT,Sarjana,UNIVERSITI TEKNOLOGI MARA,2022,96
1853,SARJANA UNDANG-UNDANG,Sarjana,UNIVERSITI TEKNOLOGI MARA,2022,96
1854,DIPLOMA KEJURUTERAAN ELEKTRIK (ELEKTRONIK),Diploma,UNIVERSITI TEKNOLOGI MARA,2022,95.9
1855,IJAZAH SARJANA MUDA PENGAJIAN ISLAM (SYARIAH) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SULTAN ZAINAL ABIDIN,2022,95.9
1856,BACELOR SAINS (PEMAKANAN DAN KESIHATAN KOMUNITI),Ijazah pertama,UNIVERSITI PUTRA MALAYSIA,2022,95.8
1857,IJAZAH SARJANA MUDA KEJURUTERAAN ELEKTRIK DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,95.8
1858,IJAZAH SARJANA MUDA PERNIAGAAN DENGAN KEPUJIAN (KEUSAHAWANAN),Ijazah pertama,UNIVERSITI MALAYSIA SABAH,2022,95.8
1859,SARJANA PENDIDIKAN (PSIKOLOGI PENDIDIKAN),Sarjana,UNIVERSITI KEBANGSAAN MALAYSIA,2022,95.8
1860,SARJANA SAINS KEJURUTERAAN TELEKOMUNIKASI DAN MAKLUMAT,Sarjana,UNIVERSITI TEKNOLOGI MARA,2022,95.8
1861,DIPLOMA KEJURUTERAAN KIMIA,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,95.7
1862,DIPLOMA MIKROBIOLOGI,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,95.7
1863,DIPLOMA PENDIDIKAN AWAL KANAK-KANAK,Diploma,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,95.7
1864,IJAZAH SARJANA MUDA EKONOMI (KEWANGAN ISLAM) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,95.7
1865,IJAZAH SARJANA MUDA PENGURUSAN PERNIAGAAN ANTARABANGSA DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI UTARA MALAYSIA,2022,95.7
1866,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (SAINS AKTUARI DAN PENGURUSAN RISIKO),Ijazah pertama,UNIVERSITI SAINS ISLAM MALAYSIA,2022,95.7
1867,IJAZAH SARJANA MUDA SAINS KOMPUTER DENGAN KEPUJIAN (PENGKOMPUTERAN MULTIMEDIA),Ijazah pertama,UNIVERSITI MALAYSIA SARAWAK,2022,95.7
1868,SARJANA KEUSAHAWANAN DAN INOVASI,Sarjana,UNIVERSITI KEBANGSAAN MALAYSIA,2022,95.7
1869,SARJANA KOMUNIKASI PROFESIONAL,Sarjana,UNIVERSITI TEKNOLOGI MARA,2022,95.7
1870,SARJANA MUDA PENTADBIRAN SOSIAL,Ijazah pertama,UNIVERSITI MALAYA,2022,95.7
1871,SARJANA MUDA SAINS GEOLOGI GUNAAN,Ijazah pertama,UNIVERSITI MALAYA,2022,95.7
1872,SARJANA MUDA SYARIAH (FIQH DAN USUL),Ijazah pertama,UNIVERSITI MALAYA,2022,95.7
1873,SARJANA PENTADBIRAN PERNIAGAAN,Sarjana,UNIVERSITI MALAYA,2022,95.7
1874,"SARJANA SAINS (KESELAMATAN, KESIHATAN DAN ALAM SEKITAR)",Sarjana,UNIVERSITI TEKNOLOGI MALAYSIA,2022,95.7
1875,SARJANA SAINS KAUNSELING,Sarjana,UNIVERSITI MALAYSIA SARAWAK,2022,95.7
1876,DIPLOMA FISIOTERAPI,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,95.6
1877,DIPLOMA LEPASAN IJAZAH SYARIAH DAN AMALAN,Diploma pascasiswazah,UNIVERSITI TEKNOLOGI MARA,2022,95.6
1878,IJAZAH SARJANA MUDA KEUSAHAWANAN DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA KELANTAN,2022,95.6
1879,SARJANA MUDA SAINS (PEMBINAAN),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,95.6
1880,SARJANA SAINS (PENGAJIAN STRATEGIK),Sarjana,UNIVERSITI UTARA MALAYSIA,2022,95.6
1881,DIPLOMA RADIOGRAFI,Diploma,UNIVERSITI SULTAN ZAINAL ABIDIN,2022,95.5
1882,IJAZAH SARJANA MUDA PENGURUSAN RISIKO DAN INSURANS DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI UTARA MALAYSIA,2022,95.5
1883,IJAZAH SARJANA MUDA SAINS (KEPUJIAN)(SAINS MARIN DAN TEKNOLOGI),Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,95.5
1884,IJAZAH SARJANA MUDA SAINS KOMPUTER (KEJURUTERAAN PERISIAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI TUN HUSSEIN ONN MALAYSIA,2022,95.5
1885,IJAZAH SARJANA MUDA UNDANG-UNDANG (SYARIAH) (KEPUJIAN),Ijazah pertama,UNIVERSITI ISLAM ANTARABANGSA MALAYSIA,2022,95.5
1886,"SARJANA MUDA SAINS (PERUMAHAN, BANGUNAN DAN PERANCANGAN) (KEPUJIAN) (PENGURUSAN BINAAN)",Ijazah pertama,UNIVERSITI SAINS MALAYSIA,2022,95.5
1887,SARJANA MUDA SAINS STATISTIK,Ijazah pertama,UNIVERSITI MALAYA,2022,95.5
1888,SARJANA PENDIDIKAN (PENDIDIKAN PERNIAGAAN & KEUSAHAWANAN),Sarjana,UNIVERSITI KEBANGSAAN MALAYSIA,2022,95.5
1889,SARJANA SAINS (SAINS DATA DAN ANALITIK),Sarjana,UNIVERSITI SAINS MALAYSIA,2022,95.5
1890,DIPLOMA REKABENTUK DALAMAN,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,95.4
1891,DIPLOMA SAINS AKTUARI,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,95.4
1892,DIPLOMA SAINS MATEMATIK,Diploma,UNIVERSITI TEKNOLOGI MARA,2022,95.4
1893,IJAZAH SARJANA MUDA FIQH DAN FATWA DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI SAINS ISLAM MALAYSIA,2022,95.4
1894,SARJANA PENTADBIRAN PERNIAGAAN KORPORAT,Sarjana,UNIVERSITI MALAYSIA SARAWAK,2022,95.4
1895,DIPLOMA PERDAGANGAN ANTARABANGSA,Diploma,UNIVERSITI SULTAN ZAINAL ABIDIN,2022,95.3
1896,IJAZAH SARJANA MUDA PENDIDIKAN (BIOLOGI) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI PENDIDIKAN SULTAN IDRIS,2022,95.3
1897,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (STATISTIK INDUSTRI),Ijazah pertama,UNIVERSITI UTARA MALAYSIA,2022,95.3
1898,SARJANA MUDA KESIHATAN DAN KESELAMATAN PERSEKITARAN (KEPUJIAN),Ijazah pertama,UNIVERSITI TEKNOLOGI MARA,2022,95.3
1899,SARJANA MUDA SAINS (FIZIK),Ijazah pertama,UNIVERSITI TEKNOLOGI MALAYSIA,2022,95.3
1900,SARJANA MUDA SAINS MAKANAN (PERKHIDMATAN MAKANAN DAN PEMAKANAN) DENGAN KEPUJIAN,Ijazah pertama,UNIVERSITI MALAYSIA TERENGGANU,2022,95.3
1901,SARJANA SAINS DATA,Sarjana,UNIVERSITI MALAYA,2022,95.3
1902,DIPLOMA BAHASA DAN KESUSASTERAAN ARAB,Diploma,UNIVERSITI SULTAN ZAINAL ABIDIN,2022,95.2
1903,DIPLOMA SENI LUKIS DAN SENI REKA (SENI REKA PERINDUSTRIAN),Diploma,UNIVERSITI TEKNOLOGI MARA,2022,95.2
1904,DOKTOR FALSAFAH (PENGURUSAN PERNIAGAAN),PhD,UNIVERSITI TEKNOLOGI MARA,2022,95.2
